1801,7244,1
1801,7245,1
1801,5048,3
1801,7246,1
1801,921,1
1801,7489,1
1801,7490,1
1801,7491,1
1801,7492,1
1801,1335,3
1801,7493,1
1801,7494,1
1801,7495,1
1801,8240,1
1801,8241,1
1801,8242,1
1801,8243,1
1801,8562,1
1801,8563,1
1801,5947,1
1801,8564,1
1801,8565,1
1801,590,2
1801,586,2
1801,9014,1
1801,9015,1
1801,9016,1
1801,9017,1
1801,206,1
1801,9018,1
1801,9019,1
1801,9020,1
1801,209,1
1801,8426,1
1801,2029,2
1801,197,3
1801,4280,1
1801,9478,1
1801,4642,1
1801,2490,1
1801,1476,1
1801,8158,1
1801,8160,1
1801,191,4
1801,5694,1
1801,10140,1
1801,5046,1
1801,1679,1
1801,10141,1
1801,10142,1
1801,10143,1
1801,10144,1
1801,10145,1
1801,10146,1
1801,10147,1
1801,10148,1
1801,10149,1
1801,10305,1
1801,10306,1
1801,10307,1
1801,10308,1
1801,10309,1
1801,10310,1
1801,10330,1
1801,5997,1
1801,10331,1
1801,6006,1
1801,1596,1
1801,5993,1
1801,10455,1
1801,687,1
1801,10456,1
1801,10488,3
1801,10489,3
1801,10490,3
1801,10491,3
1801,3041,3
1801,10492,3
1801,10625,1
1801,10626,1
1801,10627,1
1801,10628,1
1801,9403,1
1801,10629,1
1801,10630,1
1801,10631,1
1801,10632,1
1801,10633,1
1801,10634,1
1801,399,1
1801,403,1
1801,10768,1
1801,400,1
1801,10769,1
1801,2483,1
1801,395,1
1801,10770,1
1801,402,1
1801,1940,1
1801,11100,1
1801,11101,1
1801,11102,1
1801,11103,1
1802,1803,7
1802,2248,2
1802,2249,2
1802,2250,1
1802,2251,1
1802,250,2
1802,2252,2
1802,2253,1
1802,1996,1
1802,2254,1
1802,1114,1
1802,2255,1
1802,2256,1
1802,2624,1
1802,2625,1
1802,2626,1
1802,1757,1
1802,2627,1
1802,2628,1
1802,2629,1
1802,2630,1
1802,2631,1
1802,2632,1
1802,2633,1
1802,2634,1
1802,2635,1
1802,2636,1
1802,2637,1
1802,3295,2
1802,3296,1
1802,3297,1
1802,3502,2
1802,3966,1
1802,3967,1
1802,944,1
1802,1339,1
1802,1483,1
1802,2416,1
1802,2492,1
1802,1478,1
1802,4854,1
1802,4855,1
1802,1480,1
1802,4856,1
1802,5795,1
1802,5796,1
1802,5797,1
1802,5798,1
1802,5799,1
1802,5800,1
1802,5801,1
1802,923,1
1802,917,1
1802,919,1
1802,1886,1
1802,922,2
1802,7241,1
1802,7242,1
1802,7243,1
1802,1228,1
1802,7244,1
1802,7245,1
1802,5048,3
1802,7246,1
1802,921,1
1802,7489,1
1802,7490,1
1802,7491,1
1802,7492,1
1802,1335,3
1802,7493,1
1802,7494,1
1802,7495,1
1802,8240,1
1802,8241,1
1802,8242,1
1802,8243,1
1802,8562,1
1802,8563,1
1802,5947,1
1802,8564,1
1802,8565,1
1802,590,2
1802,586,2
1802,9014,1
1802,9015,1
1802,9016,1
1802,9017,1
1802,206,1
1802,9018,1
1802,9019,1
1802,9020,1
1802,209,1
1802,8426,1
1802,2029,1
1802,197,1
1802,4280,1
1802,9478,1
1802,4642,1
1802,2490,1
1802,1476,1
1802,8158,1
1802,8160,1
1802,191,1
1802,5694,1
1802,10140,1
1802,5046,1
1802,1679,1
1802,10141,1
1802,10142,1
1802,10143,1
1802,10144,1
1802,10145,1
1802,10146,1
1802,10147,1
1802,10148,1
1802,10149,1
1802,10305,1
1802,10306,1
1802,10307,1
1802,10308,1
1802,10309,1
1802,10310,1
1802,10330,1
1802,5997,1
1802,10331,1
1802,6006,1
1802,1596,1
1802,5993,1
1802,10455,1
1802,687,1
1802,10456,1
1802,10488,2
1802,10489,2
1802,10490,2
1802,10491,2
1802,3041,2
1802,10492,2
1802,10625,1
1802,10626,1
1802,10627,1
1802,10628,1
1802,9403,1
1802,10629,1
1802,10630,1
1802,10631,1
1802,10632,1
1802,10633,1
1802,10634,1
1802,399,1
1802,403,1
1802,10768,1
1802,400,1
1802,10769,1
1802,2483,1
1802,395,1
1802,10770,1
1802,402,1
1802,1940,1
1802,11100,1
1802,11101,1
1802,11102,1
1802,11103,1
1803,2248,3
1803,2249,3
1803,2250,2
1803,2251,2
1803,250,12
1803,2252,4
1803,2253,2
1803,1996,2
1803,2254,2
1803,1114,3
1803,2255,4
1803,2256,4
1803,2624,1
1803,2625,1
1803,2626,1
1803,1757,1
1803,2627,1
1803,2628,1
1803,2629,1
1803,2630,1
1803,2631,1
1803,2632,1
1803,2633,1
1803,2634,1
1803,2635,1
1803,2636,1
1803,2637,1
1803,3295,2
1803,3296,1
1803,3297,1
1803,3502,2
1803,3966,1
1803,3967,1
1803,944,5
1803,1339,4
1803,1483,3
1803,2416,4
1803,2492,3
1803,1478,9
1803,4854,2
1803,4855,2
1803,1480,4
1803,4856,2
1803,5795,1
1803,5796,1
1803,5797,1
1803,5798,1
1803,5799,1
1803,5800,1
1803,5801,1
1803,923,1
1803,917,1
1803,919,1
1803,1886,1
1803,922,2
1803,7241,1
1803,7242,1
1803,7243,1
1803,1228,1
1803,7244,3
1803,7245,1
1803,5048,4
1803,7246,3
1803,921,1
1803,7489,1
1803,7490,1
1803,7491,1
1803,7492,1
1803,1335,10
1803,7493,1
1803,7494,2
1803,7495,2
1803,8240,1
1803,8241,1
1803,8242,1
1803,8243,1
1803,8562,1
1803,8563,1
1803,5947,1
1803,8564,1
1803,8565,1
1803,590,3
1803,586,3
1803,9014,2
1803,9015,3
1803,9016,2
1803,9017,3
1803,206,7
1803,9018,2
1803,9019,2
1803,9020,2
1803,209,6
1803,8426,4
1803,2029,4
1803,197,5
1803,4280,2
1803,9478,1
1803,4642,1
1803,2490,2
1803,1476,6
1803,8158,4
1803,8160,3
1803,191,4
1803,5694,2
1803,10140,1
1803,5046,1
1803,1679,2
1803,10141,1
1803,10142,1
1803,10143,1
1803,10144,1
1803,10145,1
1803,10146,1
1803,10147,1
1803,10148,1
1803,10149,1
1803,10305,1
1803,10306,1
1803,10307,1
1803,10308,1
1803,10309,1
1803,10310,1
1803,10330,1
1803,5997,1
1803,10331,1
1803,6006,1
1803,1596,2
1803,5993,1
1803,10455,1
1803,687,3
1803,10456,1
1803,10488,2
1803,10489,2
1803,10490,2
1803,10491,2
1803,3041,2
1803,10492,2
1803,10625,2
1803,10626,2
1803,10627,2
1803,10628,2
1803,9403,2
1803,10629,3
1803,10630,2
1803,10631,2
1803,10632,2
1803,10633,2
1803,10634,2
1803,399,3
1803,403,3
1803,10768,2
1803,400,3
1803,10769,2
1803,2483,2
1803,395,3
1803,10770,2
1803,402,5
1803,1940,1
1803,11100,1
1803,11101,1
1803,11102,1
1803,11103,1
2248,2249,14
2248,2250,10
2248,2251,10
2248,250,11
2248,2252,14
2248,2253,10
2248,1996,10
2248,2254,10
2248,1114,10
2248,2255,10
2248,2256,10
2248,2624,1
2248,2625,1
2248,2626,1
2248,1757,1
2248,2627,1
2248,2628,1
2248,2629,1
2248,2630,1
2248,2631,1
2248,2632,1
2248,2633,1
2248,2634,1
2248,2635,1
2248,2636,1
2248,2637,1
2248,3295,2
2248,3296,1
2248,3297,1
2248,3502,1
2248,3966,1
2248,3967,1
2248,944,2
2248,1339,2
2248,1483,3
2248,2416,4
2248,2492,2
2248,1478,4
2248,4854,1
2248,4855,1
2248,1480,3
2248,4856,1
2248,5795,1
2248,5796,1
2248,5797,1
2248,5798,1
2248,5799,1
2248,5800,1
2248,5801,1
2248,923,1
2248,917,1
2248,919,1
2248,1886,1
2248,922,1
2248,7241,1
2248,7242,1
2248,7243,1
2248,1228,1
2248,7244,2
2248,7245,1
2248,5048,2
2248,7246,2
2248,921,1
2248,7489,1
2248,7490,1
2248,7491,1
2248,7492,1
2248,1335,4
2248,7493,1
2248,7494,1
2248,7495,1
2248,8240,1
2248,8241,1
2248,8242,1
2248,8243,1
2248,8562,1
2248,8563,1
2248,5947,1
2248,8564,1
2248,8565,1
2248,590,2
2248,586,2
2248,9014,1
2248,9015,2
2248,9016,1
2248,9017,2
2248,206,3
2248,9018,1
2248,9019,1
2248,9020,1
2248,209,3
2248,8426,1
2248,2029,2
2248,197,3
2248,4280,1
2248,9478,1
2248,4642,1
2248,2490,2
2248,1476,3
2248,8158,4
2248,8160,2
2248,191,3
2248,5694,2
2248,10140,1
2248,5046,1
2248,1679,1
2248,10141,1
2248,10142,1
2248,10143,1
2248,10144,1
2248,10145,1
2248,10146,1
2248,10147,1
2248,10148,1
2248,10149,1
2248,10305,1
2248,10306,1
2248,10307,2
2248,10308,1
2248,10309,1
2248,10310,1
2248,10330,1
2248,5997,1
2248,10331,1
2248,6006,1
2248,1596,2
2248,5993,1
2248,10455,1
2248,687,1
2248,10456,1
2248,10488,2
2248,10489,2
2248,10490,2
2248,10491,2
2248,3041,2
2248,10492,2
2248,10625,2
2248,10626,2
2248,10627,2
2248,10628,2
2248,9403,2
2248,10629,2
2248,10630,2
2248,10631,2
2248,10632,2
2248,10633,2
2248,10634,2
2248,399,2
2248,403,2
2248,10768,2
2248,400,2
2248,10769,2
2248,2483,2
2248,395,2
2248,10770,2
2248,402,2
2248,1940,1
2248,11100,1
2248,11101,1
2248,11102,1
2248,11103,1
2249,2250,10
2249,2251,10
2249,250,11
2249,2252,14
2249,2253,10
2249,1996,10
2249,2254,10
2249,1114,10
2249,2255,10
2249,2256,10
2249,2624,1
2249,2625,1
2249,2626,1
2249,1757,1
2249,2627,1
2249,2628,1
2249,2629,1
2249,2630,1
2249,2631,1
2249,2632,1
2249,2633,1
2249,2634,1
2249,2635,1
2249,2636,1
2249,2637,1
2249,3295,2
2249,3296,1
2249,3297,1
2249,3502,1
2249,3966,1
2249,3967,1
2249,944,2
2249,1339,2
2249,1483,3
2249,2416,4
2249,2492,2
2249,1478,4
2249,4854,1
2249,4855,1
2249,1480,3
2249,4856,1
2249,5795,1
2249,5796,1
2249,5797,1
2249,5798,1
2249,5799,1
2249,5800,1
2249,5801,1
2249,923,1
2249,917,1
2249,919,1
2249,1886,1
2249,922,1
2249,7241,1
2249,7242,1
2249,7243,1
2249,1228,1
2249,7244,2
2249,7245,1
2249,5048,2
2249,7246,2
2249,921,1
2249,7489,1
2249,7490,1
2249,7491,1
2249,7492,1
2249,1335,4
2249,7493,1
2249,7494,1
2249,7495,1
2249,8240,1
2249,8241,1
2249,8242,1
2249,8243,1
2249,8562,1
2249,8563,1
2249,5947,1
2249,8564,1
2249,8565,1
2249,590,2
2249,586,2
2249,9014,1
2249,9015,2
2249,9016,1
2249,9017,2
2249,206,3
2249,9018,1
2249,9019,1
2249,9020,1
2249,209,3
2249,8426,1
2249,2029,2
2249,197,3
2249,4280,1
2249,9478,1
2249,4642,1
2249,2490,2
2249,1476,3
2249,8158,4
2249,8160,2
2249,191,3
2249,5694,2
2249,10140,1
2249,5046,1
2249,1679,1
2249,10141,1
2249,10142,1
2249,10143,1
2249,10144,1
2249,10145,1
2249,10146,1
2249,10147,1
2249,10148,1
2249,10149,1
2249,10305,1
2249,10306,1
2249,10307,2
2249,10308,1
2249,10309,1
2249,10310,1
2249,10330,1
2249,5997,1
2249,10331,1
2249,6006,1
2249,1596,2
2249,5993,1
2249,10455,1
2249,687,1
2249,10456,1
2249,10488,2
2249,10489,2
2249,10490,2
2249,10491,2
2249,3041,2
2249,10492,2
2249,10625,2
2249,10626,2
2249,10627,2
2249,10628,2
2249,9403,2
2249,10629,2
2249,10630,2
2249,10631,2
2249,10632,2
2249,10633,2
2249,10634,2
2249,399,2
2249,403,2
2249,10768,2
2249,400,2
2249,10769,2
2249,2483,2
2249,395,2
2249,10770,2
2249,402,2
2249,1940,1
2249,11100,1
2249,11101,1
2249,11102,1
2249,11103,1
2250,2251,10
2250,250,10
2250,2252,10
2250,2253,10
2250,1996,10
2250,2254,10
2250,1114,10
2250,2255,10
2250,2256,10
2250,2624,1
2250,2625,1
2250,2626,1
2250,1757,1
2250,2627,1
2250,2628,1
2250,2629,1
2250,2630,1
2250,2631,1
2250,2632,1
2250,2633,1
2250,2634,1
2250,2635,1
2250,2636,1
2250,2637,1
2250,3295,1
2250,3296,1
2250,3297,1
2250,3502,1
2250,3966,1
2250,3967,1
2250,944,2
2250,1339,2
2250,1483,3
2250,2416,4
2250,2492,2
2250,1478,4
2250,4854,1
2250,4855,1
2250,1480,3
2250,4856,1
2250,5795,1
2250,5796,1
2250,5797,1
2250,5798,1
2250,5799,1
2250,5800,1
2250,5801,1
2250,923,1
2250,917,1
2250,919,1
2250,1886,1
2250,922,1
2250,7241,1
2250,7242,1
2250,7243,1
2250,1228,1
2250,7244,2
2250,7245,1
2250,5048,1
2250,7246,2
2250,921,1
2250,7489,1
2250,7490,1
2250,7491,1
2250,7492,1
2250,1335,3
2250,7493,1
2250,7494,1
2250,7495,1
2250,8240,1
2250,8241,1
2250,8242,1
2250,8243,1
2250,8562,1
2250,8563,1
2250,5947,1
2250,8564,1
2250,8565,1
2250,590,1
2250,586,1
2250,9014,1
2250,9015,2
2250,9016,1
2250,9017,2
2250,206,3
2250,9018,1
2250,9019,1
2250,9020,1
2250,209,3
2250,8426,1
2250,2029,2
2250,197,3
2250,4280,1
2250,9478,1
2250,4642,1
2250,2490,2
2250,1476,3
2250,8158,4
2250,8160,2
2250,191,3
2250,5694,2
2250,10140,1
2250,5046,1
2250,1679,1
2250,10141,1
2250,10142,1
2250,10143,1
2250,10144,1
2250,10145,1
2250,10146,1
2250,10147,1
2250,10148,1
2250,10149,1
2250,10305,1
2250,10306,1
2250,10307,2
2250,10308,1
2250,10309,1
2250,10310,1
2250,10330,1
2250,5997,1
2250,10331,1
2250,6006,1
2250,1596,2
2250,5993,1
2250,10455,1
2250,687,1
2250,10456,1
2250,10488,1
2250,10489,1
2250,10490,1
2250,10491,1
2250,3041,1
2250,10492,1
2250,10625,2
2250,10626,2
2250,10627,2
2250,10628,2
2250,9403,2
2250,10629,2
2250,10630,2
2250,10631,2
2250,10632,2
2250,10633,2
2250,10634,2
2250,399,2
2250,403,2
2250,10768,2
2250,400,2
2250,10769,2
2250,2483,2
2250,395,2
2250,10770,2
2250,402,2
2250,1940,1
2250,11100,1
2250,11101,1
2250,11102,1
2250,11103,1
2251,250,10
2251,2252,10
2251,2253,10
2251,1996,10
2251,2254,10
2251,1114,10
2251,2255,10
2251,2256,10
2251,2624,1
2251,2625,1
2251,2626,1
2251,1757,1
2251,2627,1
2251,2628,1
2251,2629,1
2251,2630,1
2251,2631,1
2251,2632,1
2251,2633,1
2251,2634,1
2251,2635,1
2251,2636,1
2251,2637,1
2251,3295,1
2251,3296,1
2251,3297,1
2251,3502,1
2251,3966,1
2251,3967,1
2251,944,2
2251,1339,2
2251,1483,3
2251,2416,4
2251,2492,2
2251,1478,4
2251,4854,1
2251,4855,1
2251,1480,3
2251,4856,1
2251,5795,1
2251,5796,1
2251,5797,1
2251,5798,1
2251,5799,1
2251,5800,1
2251,5801,1
2251,923,1
2251,917,1
2251,919,1
2251,1886,1
2251,922,1
2251,7241,1
2251,7242,1
2251,7243,1
2251,1228,1
2251,7244,2
2251,7245,1
2251,5048,1
2251,7246,2
2251,921,1
2251,7489,1
2251,7490,1
2251,7491,1
2251,7492,1
2251,1335,3
2251,7493,1
2251,7494,1
2251,7495,1
2251,8240,1
2251,8241,1
2251,8242,1
2251,8243,1
2251,8562,1
2251,8563,1
2251,5947,1
2251,8564,1
2251,8565,1
2251,590,1
2251,586,1
2251,9014,1
2251,9015,2
2251,9016,1
2251,9017,2
2251,206,3
2251,9018,1
2251,9019,1
2251,9020,1
2251,209,3
2251,8426,1
2251,2029,2
2251,197,3
2251,4280,1
2251,9478,1
2251,4642,1
2251,2490,2
2251,1476,3
2251,8158,4
2251,8160,2
2251,191,3
2251,5694,2
2251,10140,1
2251,5046,1
2251,1679,1
2251,10141,1
2251,10142,1
2251,10143,1
2251,10144,1
2251,10145,1
2251,10146,1
2251,10147,1
2251,10148,1
2251,10149,1
2251,10305,1
2251,10306,1
2251,10307,2
2251,10308,1
2251,10309,1
2251,10310,1
2251,10330,1
2251,5997,1
2251,10331,1
2251,6006,1
2251,1596,2
2251,5993,1
2251,10455,1
2251,687,1
2251,10456,1
2251,10488,1
2251,10489,1
2251,10490,1
2251,10491,1
2251,3041,1
2251,10492,1
2251,10625,2
2251,10626,2
2251,10627,2
2251,10628,2
2251,9403,2
2251,10629,2
2251,10630,2
2251,10631,2
2251,10632,2
2251,10633,2
2251,10634,2
2251,399,2
2251,403,2
2251,10768,2
2251,400,2
2251,10769,2
2251,2483,2
2251,395,2
2251,10770,2
2251,402,2
2251,1940,1
2251,11100,1
2251,11101,1
2251,11102,1
2251,11103,1
250,2252,33
250,2253,10
250,1996,10
250,2254,10
250,1114,14
250,2255,13
250,2256,12
250,2624,1
250,2625,1
250,2626,1
250,1757,1
250,2627,1
250,2628,1
250,2629,1
250,2630,1
250,2631,1
250,2632,1
250,2633,1
250,2634,1
250,2635,1
250,2636,1
250,2637,1
250,3295,3
250,3296,2
250,3297,2
250,3502,2
250,3966,3
250,3967,5
250,944,17
250,1339,8
250,1483,18
250,2416,32
250,2492,29
250,1478,63
250,4854,17
250,4855,9
250,1480,36
250,4856,9
250,5795,5
250,5796,5
250,5797,3
250,5798,5
250,5799,4
250,5800,6
250,5801,4
250,923,1
250,917,1
250,919,1
250,1886,2
250,922,5
250,7241,1
250,7242,1
250,7243,1
250,1228,5
250,7244,2
250,7245,1
250,5048,16
250,7246,2
250,921,4
250,7489,4
250,7490,4
250,7491,4
250,7492,4
250,1335,31
250,7493,4
250,7494,5
250,7495,5
250,8240,1
250,8241,1
250,8242,1
250,8243,1
250,8562,2
250,8563,2
250,5947,2
250,8564,2
250,8565,2
250,590,8
250,586,6
250,9014,10
250,9015,26
250,9016,19
250,9017,26
250,206,52
250,9018,10
250,9019,10
250,9020,10
250,209,38
250,8426,19
250,2029,29
250,197,54
250,4280,40
250,9478,1
250,4642,3
250,2490,16
250,1476,35
250,8158,27
250,8160,18
250,191,36
250,5694,12
250,10140,2
250,5046,2
250,1679,4
250,10141,2
250,10142,2
250,10143,2
250,10144,2
250,10145,2
250,10146,2
250,10147,3
250,10148,2
250,10149,2
250,10305,1
250,10306,1
250,10307,5
250,10308,1
250,10309,1
250,10310,1
250,10330,3
250,5997,3
250,10331,3
250,6006,3
250,1596,13
250,5993,3
250,10455,2
250,687,18
250,10456,2
250,10488,4
250,10489,4
250,10490,4
250,10491,4
250,3041,6
250,10492,4
250,10625,4
250,10626,4
250,10627,4
250,10628,4
250,9403,4
250,10629,14
250,10630,4
250,10631,4
250,10632,4
250,10633,4
250,10634,4
250,399,9
250,403,9
250,10768,5
250,400,8
250,10769,5
250,2483,7
250,395,9
250,10770,5
250,402,18
250,1940,1
250,11100,1
250,11101,1
250,11102,1
250,11103,1
2252,2253,10
2252,1996,10
2252,2254,10
2252,1114,11
2252,2255,12
2252,2256,11
2252,2624,1
2252,2625,1
2252,2626,1
2252,1757,1
2252,2627,1
2252,2628,1
2252,2629,1
2252,2630,1
2252,2631,1
2252,2632,1
2252,2633,1
2252,2634,1
2252,2635,1
2252,2636,1
2252,2637,1
2252,3295,3
2252,3296,2
2252,3297,2
2252,3502,2
2252,3966,2
2252,3967,2
2252,944,3
2252,1339,4
2252,1483,4
2252,2416,21
2252,2492,4
2252,1478,22
2252,4854,2
2252,4855,2
2252,1480,14
2252,4856,2
2252,5795,1
2252,5796,1
2252,5797,1
2252,5798,1
2252,5799,1
2252,5800,1
2252,5801,1
2252,923,1
2252,917,1
2252,919,1
2252,1886,1
2252,922,2
2252,7241,1
2252,7242,1
2252,7243,1
2252,1228,1
2252,7244,2
2252,7245,1
2252,5048,6
2252,7246,2
2252,921,1
2252,7489,1
2252,7490,1
2252,7491,1
2252,7492,1
2252,1335,12
2252,7493,1
2252,7494,2
2252,7495,2
2252,8240,1
2252,8241,1
2252,8242,1
2252,8243,1
2252,8562,2
2252,8563,2
2252,5947,2
2252,8564,2
2252,8565,2
2252,590,4
2252,586,4
2252,9014,1
2252,9015,2
2252,9016,3
2252,9017,2
2252,206,6
2252,9018,1
2252,9019,1
2252,9020,1
2252,209,6
2252,8426,3
2252,2029,3
2252,197,6
2252,4280,1
2252,9478,1
2252,4642,1
2252,2490,4
2252,1476,9
2252,8158,8
2252,8160,5
2252,191,7
2252,5694,4
2252,10140,1
2252,5046,1
2252,1679,1
2252,10141,1
2252,10142,1
2252,10143,1
2252,10144,1
2252,10145,1
2252,10146,1
2252,10147,1
2252,10148,1
2252,10149,1
2252,10305,1
2252,10306,1
2252,10307,2
2252,10308,1
2252,10309,1
2252,10310,1
2252,10330,1
2252,5997,1
2252,10331,1
2252,6006,1
2252,1596,5
2252,5993,1
2252,10455,2
2252,687,3
2252,10456,2
2252,10488,2
2252,10489,2
2252,10490,2
2252,10491,2
2252,3041,2
2252,10492,2
2252,10625,3
2252,10626,3
2252,10627,3
2252,10628,3
2252,9403,3
2252,10629,3
2252,10630,3
2252,10631,3
2252,10632,3
2252,10633,3
2252,10634,3
2252,399,4
2252,403,4
2252,10768,3
2252,400,4
2252,10769,3
2252,2483,3
2252,395,4
2252,10770,3
2252,402,5
2252,1940,1
2252,11100,1
2252,11101,1
2252,11102,1
2252,11103,1
2253,1996,10
2253,2254,10
2253,1114,10
2253,2255,10
2253,2256,10
2253,2624,1
2253,2625,1
2253,2626,1
2253,1757,1
2253,2627,1
2253,2628,1
2253,2629,1
2253,2630,1
2253,2631,1
2253,2632,1
2253,2633,1
2253,2634,1
2253,2635,1
2253,2636,1
2253,2637,1
2253,3295,1
2253,3296,1
2253,3297,1
2253,3502,1
2253,3966,1
2253,3967,1
2253,944,2
2253,1339,2
2253,1483,3
2253,2416,4
2253,2492,2
2253,1478,4
2253,4854,1
2253,4855,1
2253,1480,3
2253,4856,1
2253,5795,1
2253,5796,1
2253,5797,1
2253,5798,1
2253,5799,1
2253,5800,1
2253,5801,1
2253,923,1
2253,917,1
2253,919,1
2253,1886,1
2253,922,1
2253,7241,1
2253,7242,1
2253,7243,1
2253,1228,1
2253,7244,2
2253,7245,1
2253,5048,1
2253,7246,2
2253,921,1
2253,7489,1
2253,7490,1
2253,7491,1
2253,7492,1
2253,1335,3
2253,7493,1
2253,7494,1
2253,7495,1
2253,8240,1
2253,8241,1
2253,8242,1
2253,8243,1
2253,8562,1
2253,8563,1
2253,5947,1
2253,8564,1
2253,8565,1
2253,590,1
2253,586,1
2253,9014,1
2253,9015,2
2253,9016,1
2253,9017,2
2253,206,3
2253,9018,1
2253,9019,1
2253,9020,1
2253,209,3
2253,8426,1
2253,2029,2
2253,197,3
2253,4280,1
2253,9478,1
2253,4642,1
2253,2490,2
2253,1476,3
2253,8158,4
2253,8160,2
2253,191,3
2253,5694,2
2253,10140,1
2253,5046,1
2253,1679,1
2253,10141,1
2253,10142,1
2253,10143,1
2253,10144,1
2253,10145,1
2253,10146,1
2253,10147,1
2253,10148,1
2253,10149,1
2253,10305,1
2253,10306,1
2253,10307,2
2253,10308,1
2253,10309,1
2253,10310,1
2253,10330,1
2253,5997,1
2253,10331,1
2253,6006,1
2253,1596,2
2253,5993,1
2253,10455,1
2253,687,1
2253,10456,1
2253,10488,1
2253,10489,1
2253,10490,1
2253,10491,1
2253,3041,1
2253,10492,1
2253,10625,2
2253,10626,2
2253,10627,2
2253,10628,2
2253,9403,2
2253,10629,2
2253,10630,2
2253,10631,2
2253,10632,2
2253,10633,2
2253,10634,2
2253,399,2
2253,403,2
2253,10768,2
2253,400,2
2253,10769,2
2253,2483,2
2253,395,2
2253,10770,2
2253,402,2
2253,1940,1
2253,11100,1
2253,11101,1
2253,11102,1
2253,11103,1
1996,2254,10
1996,1114,10
1996,2255,10
1996,2256,10
1996,2624,1
1996,2625,1
1996,2626,1
1996,1757,1
1996,2627,1
1996,2628,1
1996,2629,1
1996,2630,1
1996,2631,1
1996,2632,1
1996,2633,1
1996,2634,1
1996,2635,1
1996,2636,1
1996,2637,1
1996,3295,1
1996,3296,1
1996,3297,1
1996,3502,1
1996,3966,1
1996,3967,1
1996,944,2
1996,1339,2
1996,1483,3
1996,2416,4
1996,2492,2
1996,1478,4
1996,4854,1
1996,4855,1
1996,1480,3
1996,4856,1
1996,5795,1
1996,5796,1
1996,5797,1
1996,5798,1
1996,5799,1
1996,5800,1
1996,5801,1
1996,923,1
1996,917,1
1996,919,1
1996,1886,1
1996,922,2
1996,7241,1
1996,7242,1
1996,7243,1
1996,1228,1
1996,7244,2
1996,7245,1
1996,5048,1
1996,7246,2
1996,921,1
1996,7489,1
1996,7490,1
1996,7491,1
1996,7492,1
1996,1335,4
1996,7493,1
1996,7494,1
1996,7495,1
1996,8240,1
1996,8241,1
1996,8242,1
1996,8243,1
1996,8562,1
1996,8563,1
1996,5947,1
1996,8564,1
1996,8565,1
1996,590,1
1996,586,1
1996,9014,1
1996,9015,2
1996,9016,1
1996,9017,2
1996,206,3
1996,9018,1
1996,9019,1
1996,9020,1
1996,209,3
1996,8426,1
1996,2029,2
1996,197,3
1996,4280,2
1996,9478,1
1996,4642,1
1996,2490,2
1996,1476,3
1996,8158,4
1996,8160,2
1996,191,3
1996,5694,2
1996,10140,1
1996,5046,1
1996,1679,1
1996,10141,1
1996,10142,1
1996,10143,1
1996,10144,1
1996,10145,1
1996,10146,1
1996,10147,1
1996,10148,1
1996,10149,1
1996,10305,1
1996,10306,1
1996,10307,2
1996,10308,1
1996,10309,1
1996,10310,1
1996,10330,1
1996,5997,1
1996,10331,1
1996,6006,1
1996,1596,2
1996,5993,1
1996,10455,1
1996,687,2
1996,10456,1
1996,10488,1
1996,10489,1
1996,10490,1
1996,10491,1
1996,3041,1
1996,10492,1
1996,10625,2
1996,10626,2
1996,10627,2
1996,10628,2
1996,9403,2
1996,10629,2
1996,10630,2
1996,10631,2
1996,10632,2
1996,10633,2
1996,10634,2
1996,399,2
1996,403,2
1996,10768,2
1996,400,2
1996,10769,2
1996,2483,2
1996,395,2
1996,10770,2
1996,402,2
1996,1940,1
1996,11100,1
1996,11101,1
1996,11102,1
1996,11103,1
2254,1114,10
2254,2255,10
2254,2256,10
2254,2624,1
2254,2625,1
2254,2626,1
2254,1757,1
2254,2627,1
2254,2628,1
2254,2629,1
2254,2630,1
2254,2631,1
2254,2632,1
2254,2633,1
2254,2634,1
2254,2635,1
2254,2636,1
2254,2637,1
2254,3295,1
2254,3296,1
2254,3297,1
2254,3502,1
2254,3966,1
2254,3967,1
2254,944,2
2254,1339,2
2254,1483,3
2254,2416,4
2254,2492,2
2254,1478,4
2254,4854,1
2254,4855,1
2254,1480,3
2254,4856,1
2254,5795,1
2254,5796,1
2254,5797,1
2254,5798,1
2254,5799,1
2254,5800,1
2254,5801,1
2254,923,1
2254,917,1
2254,919,1
2254,1886,1
2254,922,1
2254,7241,1
2254,7242,1
2254,7243,1
2254,1228,1
2254,7244,2
2254,7245,1
2254,5048,1
2254,7246,2
2254,921,1
2254,7489,1
2254,7490,1
2254,7491,1
2254,7492,1
2254,1335,3
2254,7493,1
2254,7494,1
2254,7495,1
2254,8240,1
2254,8241,1
2254,8242,1
2254,8243,1
2254,8562,1
2254,8563,1
2254,5947,1
2254,8564,1
2254,8565,1
2254,590,1
2254,586,1
2254,9014,1
2254,9015,2
2254,9016,1
2254,9017,2
2254,206,3
2254,9018,1
2254,9019,1
2254,9020,1
2254,209,3
2254,8426,1
2254,2029,2
2254,197,3
2254,4280,1
2254,9478,1
2254,4642,1
2254,2490,2
2254,1476,3
2254,8158,4
2254,8160,2
2254,191,3
2254,5694,2
2254,10140,1
2254,5046,1
2254,1679,1
2254,10141,1
2254,10142,1
2254,10143,1
2254,10144,1
2254,10145,1
2254,10146,1
2254,10147,1
2254,10148,1
2254,10149,1
2254,10305,1
